"k"	"w"	"num_featg"	"fitness_gbest"	"min_fit_x"	""
4453	1	10	-111.99	-111.99	3
4454	1	10	-111.99	-111.99	1
4455	1	10	-111.99	-111.99	4
4456	1	10	-111.99	-111.99	3
4457	1	10	-111.99	-111.99	2
4458	1	10	-111.99	-111.99	2
4459	1	10	-111.99	-111.99	3
4460	1	10	-111.99	-111.99	1
4461	1	10	-111.99	-111.99	2
4462	1	10	-111.99	-111.99	3
4463	1	10	-111.99	-111.99	1
4464	1	10	-111.99	-111.99	2
4465	1	10	-111.99	-111.99	1
4466	1	10	-111.99	-111.99	2
4467	1	10	-111.99	-111.99	1
4468	1	10	-111.99	-111.99	2
4469	1	10	-111.99	-111.99	2
4470	1	10	-111.99	-111.99	2
4471	1	10	-111.99	-111.99	2
4472	1	10	-111.99	-111.99	2
4473	1	10	-111.99	-111.99	2
4474	1	10	-111.99	-111.99	2
4475	1	10	-111.99	-111.99	2
4476	1	10	-111.99	-111.99	1
4477	1	10	-111.99	-111.99	4
4478	1	10	-111.99	-111.99	2
4479	1	10	-111.99	-111.99	3
4480	1	10	-111.99	-111.99	1
4481	1	10	-111.99	-111.99	1
4482	1	10	-111.99	-111.99	2
4483	1	10	-111.99	-111.99	2
4484	1	10	-111.99	-111.99	2
4485	1	10	-111.99	-111.99	2
4486	1	10	-111.99	-111.99	2
4487	1	10	-111.99	-111.99	2
4488	1	10	-111.99	-111.99	2
4489	1	10	-111.99	-111.99	2
4490	1	10	-111.99	-111.99	3
4491	1	10	-111.99	-111.99	2
4492	1	10	-111.99	-111.99	2
4493	1	10	-111.99	-111.99	4
4494	1	10	-111.99	1e+21	5
4495	1	10	-111.99	-111.99	2
4496	1	10	-111.99	-111.99	2
4497	1	10	-111.99	-111.99	2
4498	1	10	-111.99	-111.99	2
4499	1	10	-111.99	-111.99	2
4500	1	10	-111.99	-111.99	3
4501	1	10	-111.99	-111.99	2
4502	1	10	-111.99	-111.99	4
4503	1	10	-111.99	-111.99	5
4504	1	10	-111.99	-111.99	1
4505	1	10	-111.99	-111.99	3
4506	1	10	-111.99	-111.99	2
4507	1	10	-111.99	-111.99	2
4508	1	10	-111.99	-111.99	2
4509	1	10	-111.99	-111.99	2
4510	1	10	-111.99	-111.99	1
4511	1	10	-111.99	-111.99	2
4512	1	10	-111.99	-111.99	1
4513	1	10	-111.99	-111.99	2
4514	1	10	-111.99	-111.99	2
4515	1	10	-111.99	-111.99	2
4516	1	10	-111.99	-111.99	3
4517	1	10	-111.99	-111.99	2
4518	1	10	-111.99	-111.99	2
4519	1	10	-111.99	-111.99	4
4520	1	10	-111.99	-111.99	2
4521	1	10	-111.99	-111.99	2
4522	1	10	-111.99	-111.99	2
4523	1	10	-111.99	-111.99	2
4524	1	10	-111.99	-111.99	1
4525	1	10	-111.99	-111.99	2
4526	1	10	-111.99	-111.99	2
4527	1	10	-111.99	-111.99	2
4528	1	10	-111.99	-111.99	3
4529	1	10	-111.99	-111.99	1
4530	1	10	-111.99	-111.99	1
4531	1	10	-111.99	-111.99	1
4532	1	10	-111.99	-111.99	2
4533	1	10	-111.99	-111.99	1
4534	1	10	-111.99	-111.99	2
4535	1	10	-111.99	-111.99	1
4536	1	10	-111.99	-111.99	2
4537	1	10	-111.99	-111.99	3
4538	1	10	-111.99	-111.99	1
4539	1	10	-111.99	-111.99	3
4540	1	10	-111.99	-111.99	3
4541	1	10	-111.99	-111.99	2
4542	1	10	-111.99	-111.99	2
4543	1	10	-111.99	-111.99	4
4544	1	10	-111.99	-111.99	2
4545	1	10	-111.99	1e+21	3
4546	1	10	-111.99	-111.99	2
4547	1	10	-111.99	-111.99	2
4548	1	10	-111.99	-111.99	2
4549	1	10	-111.99	-111.99	2
4550	1	10	-111.99	-111.99	2
4551	1	10	-111.99	-111.99	2
4552	1	10	-111.99	-111.99	2
4553	1	10	-111.99	-111.99	2
4554	1	10	-111.99	-111.99	2
4555	1	10	-111.99	-111.99	2
4556	1	10	-111.99	-111.99	1
4557	1	10	-111.99	-111.99	2
4558	1	10	-111.99	-111.99	3
4559	1	10	-111.99	-111.99	2
4560	1	10	-111.99	-111.99	2
4561	1	10	-111.99	-111.99	6
4562	1	10	-111.99	-111.99	2
4563	1	10	-111.99	-111.99	2
4564	1	10	-111.99	-111.99	3
4565	1	10	-111.99	-111.99	2
4566	1	10	-111.99	-111.99	2
4567	1	10	-111.99	-111.99	2
4568	1	10	-111.99	-111.99	3
4569	1	10	-111.99	-111.99	1
4570	1	10	-111.99	-111.99	3
4571	1	10	-111.99	-111.99	2
4572	1	10	-111.99	-111.99	2
4573	1	10	-111.99	-111.99	2
4574	1	10	-111.99	-111.99	4
4575	1	10	-111.99	-111.99	3
4576	1	10	-111.99	-111.99	2
4577	1	10	-111.99	-111.99	4
4578	1	10	-111.99	-111.99	2
4579	1	10	-111.99	-111.99	3
4580	1	10	-111.99	-111.99	1
4581	1	10	-111.99	-111.99	1
4582	1	10	-111.99	-111.99	1
4583	1	10	-111.99	-111.99	2
4584	1	10	-111.99	-111.99	2
4585	1	10	-111.99	-111.99	2
4586	1	10	-111.99	-111.99	2
4587	1	10	-111.99	-111.99	2
4588	1	10	-111.99	-111.99	4
4589	1	10	-111.99	-111.99	3
4590	1	10	-111.99	-111.99	4
4591	1	10	-111.99	-111.99	1
4592	1	10	-111.99	-111.99	4
4593	1	10	-111.99	-111.99	1
4594	1	10	-111.99	-111.99	2
4595	1	10	-111.99	-111.99	1
4596	1	10	-111.99	1e+21	1
4597	1	10	-111.99	-111.99	1
4598	1	10	-111.99	-111.99	3
4599	1	10	-111.99	-111.99	2
4600	1	10	-111.99	-111.99	3
4601	1	10	-111.99	-111.99	2
4602	1	10	-111.99	-111.99	2
4603	1	10	-111.99	-111.99	3
4604	1	10	-111.99	-111.99	2
4605	1	10	-111.99	-111.99	4
4606	1	10	-111.99	-111.99	1
4607	1	10	-111.99	-111.99	2
4608	1	10	-111.99	-111.99	2
4609	1	10	-111.99	-111.99	3
4610	1	10	-111.99	-111.99	2
4611	1	10	-111.99	-111.99	2
4612	1	10	-111.99	-111.99	2
4613	1	10	-111.99	-111.99	1
4614	1	10	-111.99	-111.99	2
4615	1	10	-111.99	-111.99	3
4616	1	10	-111.99	-111.99	2
4617	1	10	-111.99	-111.99	1
4618	1	10	-111.99	-111.99	2
4619	1	10	-111.99	-111.99	2
4620	1	10	-111.99	-111.99	1
4621	1	10	-111.99	-111.99	4
4622	1	10	-111.99	-111.99	1
4623	1	10	-111.99	-111.99	2
4624	1	10	-111.99	-111.99	2
4625	1	10	-111.99	-111.99	1
4626	1	10	-111.99	-111.99	2
4627	1	10	-111.99	-111.99	2
4628	1	10	-111.99	-111.99	1
4629	1	10	-111.99	-111.99	2
4630	1	10	-111.99	-111.99	3
4631	1	10	-111.99	-111.99	2
4632	1	10	-111.99	-111.99	3
4633	1	10	-111.99	-111.99	3
4634	1	10	-111.99	-111.99	1
4635	1	10	-111.99	-111.99	3
4636	1	10	-111.99	-111.99	2
4637	1	10	-111.99	-111.99	2
4638	1	10	-111.99	-111.99	2
4639	1	10	-111.99	-111.99	3
4640	1	10	-111.99	-111.99	4
4641	1	10	-111.99	-111.99	2
4642	1	10	-111.99	-111.99	3
4643	1	10	-111.99	-111.99	3
4644	1	10	-111.99	-111.99	2
4645	1	10	-111.99	-111.99	2
4646	1	10	-111.99	-111.99	2
4647	1	10	-111.99	1e+21	3
4648	1	10	-111.99	-111.99	2
4649	1	10	-111.99	-111.99	1
4650	1	10	-111.99	-111.99	2
4651	1	10	-111.99	-111.99	2
4652	1	10	-111.99	-111.99	1
4653	1	10	-111.99	-111.99	1
4654	1	10	-111.99	-111.99	3
4655	1	10	-111.99	-111.99	2
4656	1	10	-111.99	-111.99	1
4657	1	10	-111.99	-111.99	4
4658	1	10	-111.99	-111.99	1
4659	1	10	-111.99	-111.99	2
4660	1	10	-111.99	-111.99	1
4661	1	10	-111.99	-111.99	2
4662	1	10	-111.99	-111.99	2
4663	1	10	-111.99	-111.99	2
4664	1	10	-111.99	-111.99	2
4665	1	10	-111.99	-111.99	1
4666	1	10	-111.99	-111.99	2
4667	1	10	-111.99	-111.99	3
4668	1	10	-111.99	-111.99	1
4669	1	10	-111.99	-111.99	4
4670	1	10	-111.99	-111.99	2
4671	1	10	-111.99	-111.99	2
4672	1	10	-111.99	-111.99	3
4673	1	10	-111.99	-111.99	3
4674	1	10	-111.99	-111.99	2
4675	1	10	-111.99	-111.99	3
4676	1	10	-111.99	-111.99	3
4677	1	10	-111.99	-111.99	1
4678	1	10	-111.99	-111.99	3
4679	1	10	-111.99	-111.99	2
4680	1	10	-111.99	-111.99	4
4681	1	10	-111.99	-111.99	3
4682	1	10	-111.99	-111.99	3
4683	1	10	-111.99	-111.99	5
4684	1	10	-111.99	-111.99	1
4685	1	10	-111.99	-111.99	3
4686	1	10	-111.99	-111.99	2
4687	1	10	-111.99	-111.99	3
4688	1	10	-111.99	-111.99	2
4689	1	10	-111.99	-111.99	2
4690	1	10	-111.99	-111.99	2
4691	1	10	-111.99	-111.99	3
4692	1	10	-111.99	-111.99	2
4693	1	10	-111.99	-111.99	3
4694	1	10	-111.99	-111.99	3
4695	1	10	-111.99	-111.99	3
4696	1	10	-111.99	-111.99	2
4697	1	10	-111.99	-111.99	3
4698	1	10	-111.99	1e+21	2
4699	1	10	-111.99	-111.99	2
4700	1	10	-111.99	-111.99	2
4701	1	10	-111.99	-111.99	2
4702	1	10	-111.99	-111.99	2
4703	1	10	-111.99	-111.99	3
4704	1	10	-111.99	-111.99	1
4705	1	10	-111.99	-111.99	1
4706	1	10	-111.99	-111.99	1
4707	1	10	-111.99	-111.99	2
4708	1	10	-111.99	-111.99	2
4709	1	10	-111.99	-111.99	2
4710	1	10	-111.99	-111.99	2
4711	1	10	-111.99	-111.99	3
4712	1	10	-111.99	-111.99	2
4713	1	10	-111.99	-111.99	2
4714	1	10	-111.99	-111.99	1
4715	1	10	-111.99	-111.99	3
4716	1	10	-111.99	-111.99	1
4717	1	10	-111.99	-111.99	2
4718	1	10	-111.99	-111.99	2
4719	1	10	-111.99	-111.99	2
4720	1	10	-111.99	-111.99	1
4721	1	10	-111.99	-111.99	1
4722	1	10	-111.99	-111.99	3
4723	1	10	-111.99	-111.99	1
4724	1	10	-111.99	-111.99	3
4725	1	10	-111.99	-111.99	5
4726	1	10	-111.99	-111.99	1
4727	1	10	-111.99	-111.99	2
4728	1	10	-111.99	-111.99	2
4729	1	10	-111.99	-111.99	2
4730	1	10	-111.99	-111.99	1
4731	1	10	-111.99	-111.99	2
4732	1	10	-111.99	-111.99	2
4733	1	10	-111.99	-111.99	2
4734	1	10	-111.99	-111.99	2
4735	1	10	-111.99	-111.99	2
4736	1	10	-111.99	-111.99	2
4737	1	10	-111.99	-111.99	3
4738	1	10	-111.99	-111.99	2
4739	1	10	-111.99	-111.99	1
4740	1	10	-111.99	-111.99	1
4741	1	10	-111.99	-111.99	4
4742	1	10	-111.99	-111.99	1
4743	1	10	-111.99	-111.99	1
4744	1	10	-111.99	-111.99	3
4745	1	10	-111.99	-111.99	2
4746	1	10	-111.99	-111.99	3
4747	1	10	-111.99	-111.99	1
4748	1	10	-111.99	-111.99	2
4749	1	10	-111.99	1e+21	2
4750	1	10	-111.99	-111.99	4
4751	1	10	-111.99	-111.99	2
4752	1	10	-111.99	-111.99	3
4753	1	10	-111.99	-111.99	1
4754	1	10	-111.99	-111.99	2
4755	1	10	-111.99	-111.99	2
4756	1	10	-111.99	-111.99	2
4757	1	10	-111.99	-111.99	2
4758	1	10	-111.99	-111.99	2
4759	1	10	-111.99	-111.99	3
4760	1	10	-111.99	-111.99	1
4761	1	10	-111.99	-111.99	4
4762	1	10	-111.99	-111.99	2
4763	1	10	-111.99	-111.99	3
4764	1	10	-111.99	-111.99	3
4765	1	10	-111.99	-111.99	2
4766	1	10	-111.99	-111.99	2
4767	1	10	-111.99	-111.99	2
4768	1	10	-111.99	-111.99	2
4769	1	10	-111.99	-111.99	2
4770	1	10	-111.99	-111.99	2
4771	1	10	-111.99	-111.99	1
4772	1	10	-111.99	-111.99	1
4773	1	10	-111.99	-111.99	2
4774	1	10	-111.99	-111.99	1
4775	1	10	-111.99	-111.99	3
4776	1	10	-111.99	-111.99	3
4777	1	10	-111.99	-111.99	2
4778	1	10	-111.99	-111.99	3
4779	1	10	-111.99	-111.99	2
4780	1	10	-111.99	-111.99	2
4781	1	10	-111.99	-111.99	2
4782	1	10	-111.99	-111.99	3
4783	1	10	-111.99	-111.99	2
4784	1	10	-111.99	-111.99	2
4785	1	10	-111.99	-111.99	2
4786	1	10	-111.99	-111.99	2
4787	1	10	-111.99	-111.99	2
4788	1	10	-111.99	-111.99	2
4789	1	10	-111.99	-111.99	2
4790	1	10	-111.99	-111.99	3
4791	1	10	-111.99	-111.99	2
4792	1	10	-111.99	-111.99	1
4793	1	10	-111.99	-111.99	2
4794	1	10	-111.99	-111.99	2
4795	1	10	-111.99	-111.99	1
4796	1	10	-111.99	-111.99	2
4797	1	10	-111.99	-111.99	1
4798	1	10	-111.99	-111.99	2
4799	1	10	-111.99	-111.99	2
4800	1	10	-111.99	1e+21	2
4801	1	10	-111.99	-111.99	2
4802	1	10	-111.99	-111.99	2
4803	1	10	-111.99	-111.99	2
4804	1	10	-111.99	-111.99	2
4805	1	10	-111.99	-111.99	3
4806	1	10	-111.99	-111.99	3
4807	1	10	-111.99	-111.99	3
4808	1	10	-111.99	-111.99	3
4809	1	10	-111.99	-111.99	3
4810	1	10	-111.99	-111.99	1
4811	1	10	-111.99	-111.99	2
4812	1	10	-111.99	-111.99	1
4813	1	10	-111.99	-111.99	2
4814	1	10	-111.99	-111.99	2
4815	1	10	-111.99	-111.99	3
4816	1	10	-111.99	-111.99	4
4817	1	10	-111.99	-111.99	2
4818	1	10	-111.99	-111.99	2
4819	1	10	-111.99	-111.99	2
4820	1	10	-111.99	-111.99	2
4821	1	10	-111.99	-111.99	2
4822	1	10	-111.99	-111.99	1
4823	1	10	-111.99	-111.99	3
4824	1	10	-111.99	-111.99	2
4825	1	10	-111.99	-111.99	1
4826	1	10	-111.99	-111.99	1
4827	1	10	-111.99	-111.99	1
4828	1	10	-111.99	-111.99	1
4829	1	10	-111.99	-111.99	2
4830	1	10	-111.99	-111.99	2
4831	1	10	-111.99	-111.99	2
4832	1	10	-111.99	-111.99	1
4833	1	10	-111.99	-111.99	1
4834	1	10	-111.99	-111.99	2
4835	1	10	-111.99	-111.99	1
4836	1	10	-111.99	-111.99	1
4837	1	10	-111.99	-111.99	2
4838	1	10	-111.99	-111.99	2
4839	1	10	-111.99	-111.99	2
4840	1	10	-111.99	-111.99	2
4841	1	10	-111.99	-111.99	3
4842	1	10	-111.99	-111.99	1
4843	1	10	-111.99	-111.99	1
4844	1	10	-111.99	-111.99	3
4845	1	10	-111.99	-111.99	2
4846	1	10	-111.99	-111.99	2
4847	1	10	-111.99	-111.99	3
4848	1	10	-111.99	-111.99	2
4849	1	10	-111.99	-111.99	3
4850	1	10	-111.99	-111.99	1
4851	1	10	-111.99	1e+21	3
4852	1	10	-111.99	-111.99	2
4853	1	10	-111.99	-111.99	2
4854	1	10	-111.99	-111.99	2
4855	1	10	-111.99	-111.99	3
4856	1	10	-111.99	-111.99	2
4857	1	10	-111.99	-111.99	2
4858	1	10	-111.99	-111.99	2
4859	1	10	-111.99	-111.99	2
4860	1	10	-111.99	-111.99	2
4861	1	10	-111.99	-111.99	2
4862	1	10	-111.99	-111.99	2
4863	1	10	-111.99	-111.99	1
4864	1	10	-111.99	-111.99	1
4865	1	10	-111.99	-111.99	2
4866	1	10	-111.99	-111.99	2
4867	1	10	-111.99	-111.99	2
4868	1	10	-111.99	-111.99	2
4869	1	10	-111.99	-111.99	2
4870	1	10	-111.99	-111.99	2
4871	1	10	-111.99	-111.99	2
4872	1	10	-111.99	-111.99	4
4873	1	10	-111.99	-111.99	1
4874	1	10	-111.99	-111.99	1
4875	1	10	-111.99	-111.99	4
4876	1	10	-111.99	-111.99	2
4877	1	10	-111.99	-111.99	1
4878	1	10	-111.99	-111.99	2
4879	1	10	-111.99	-111.99	3
4880	1	10	-111.99	-111.99	2
4881	1	10	-111.99	-111.99	3
4882	1	10	-111.99	-111.99	1
4883	1	10	-111.99	-111.99	2
4884	1	10	-111.99	-111.99	2
4885	1	10	-111.99	-111.99	2
4886	1	10	-111.99	-111.99	1
4887	1	10	-111.99	-111.99	2
4888	1	10	-111.99	-111.99	1
4889	1	10	-111.99	-111.99	2
4890	1	10	-111.99	-111.99	2
4891	1	10	-111.99	-111.99	1
4892	1	10	-111.99	-111.99	2
4893	1	10	-111.99	-111.99	4
4894	1	10	-111.99	-111.99	1
4895	1	10	-111.99	-111.99	2
4896	1	10	-111.99	-111.99	4
4897	1	10	-111.99	-111.99	2
4898	1	10	-111.99	-111.99	1
4899	1	10	-111.99	-111.99	1
4900	1	10	-111.99	-111.99	2
4901	1	10	-111.99	-111.99	3
4902	1	10	-111.99	1e+21	1
4903	1	10	-111.99	-111.99	2
4904	1	10	-111.99	-111.99	1
4905	1	10	-111.99	-111.99	1
4906	1	10	-111.99	-111.99	4
4907	1	10	-111.99	-111.99	1
4908	1	10	-111.99	-111.99	2
4909	1	10	-111.99	-111.99	2
4910	1	10	-111.99	-111.99	3
4911	1	10	-111.99	-111.99	1
4912	1	10	-111.99	-111.99	3
4913	1	10	-111.99	-111.99	3
4914	1	10	-111.99	-111.99	3
4915	1	10	-111.99	-111.99	1
4916	1	10	-111.99	-111.99	1
4917	1	10	-111.99	-111.99	2
4918	1	10	-111.99	-111.99	3
4919	1	10	-111.99	-111.99	2
4920	1	10	-111.99	-111.99	1
4921	1	10	-111.99	-111.99	2
4922	1	10	-111.99	-111.99	2
4923	1	10	-111.99	-111.99	3
4924	1	10	-111.99	-111.99	3
4925	1	10	-111.99	-111.99	2
4926	1	10	-111.99	-111.99	3
4927	1	10	-111.99	-111.99	3
4928	1	10	-111.99	-111.99	2
4929	1	10	-111.99	-111.99	2
4930	1	10	-111.99	-111.99	3
4931	1	10	-111.99	-111.99	2
4932	1	10	-111.99	-111.99	2
4933	1	10	-111.99	-111.99	3
4934	1	10	-111.99	-111.99	3
4935	1	10	-111.99	-111.99	1
4936	1	10	-111.99	-111.99	2
4937	1	10	-111.99	-111.99	1
4938	1	10	-111.99	-111.99	3
4939	1	10	-111.99	-111.99	1
4940	1	10	-111.99	-111.99	2
4941	1	10	-111.99	-111.99	3
4942	1	10	-111.99	-111.99	1
4943	1	10	-111.99	-111.99	2
4944	1	10	-111.99	-111.99	2
4945	1	10	-111.99	-111.99	2
4946	1	10	-111.99	-111.99	2
4947	1	10	-111.99	-111.99	4
4948	1	10	-111.99	-111.99	2
4949	1	10	-111.99	-111.99	2
4950	1	10	-111.99	-111.99	2
4951	1	10	-111.99	-111.99	2
4952	1	10	-111.99	-111.99	2
4953	1	10	-111.99	1e+21	2
4954	1	10	-111.99	-111.99	1
4955	1	10	-111.99	-111.99	2
4956	1	10	-111.99	-111.99	2
4957	1	10	-111.99	-111.99	2
4958	1	10	-111.99	-111.99	2
4959	1	10	-111.99	-111.99	3
4960	1	10	-111.99	-111.99	2
4961	1	10	-111.99	-111.99	1
4962	1	10	-111.99	-111.99	1
4963	1	10	-111.99	-111.99	2
4964	1	10	-111.99	-111.99	2
4965	1	10	-111.99	-111.99	2
4966	1	10	-111.99	-111.99	2
4967	1	10	-111.99	-111.99	2
4968	1	10	-111.99	-111.99	2
4969	1	10	-111.99	-111.99	2
4970	1	10	-111.99	-111.99	2
4971	1	10	-111.99	-111.99	3
4972	1	10	-111.99	-111.99	2
4973	1	10	-111.99	-111.99	3
4974	1	10	-111.99	-111.99	1
4975	1	10	-111.99	-111.99	2
4976	1	10	-111.99	-111.99	2
4977	1	10	-111.99	-111.99	1
4978	1	10	-111.99	-111.99	2
4979	1	10	-111.99	-111.99	1
4980	1	10	-111.99	-111.99	2
4981	1	10	-111.99	-111.99	3
4982	1	10	-111.99	-111.99	2
4983	1	10	-111.99	-111.99	2
4984	1	10	-111.99	-111.99	2
4985	1	10	-111.99	-111.99	1
4986	1	10	-111.99	-111.99	2
4987	1	10	-111.99	-111.99	2
4988	1	10	-111.99	-111.99	3
4989	1	10	-111.99	-111.99	1
4990	1	10	-111.99	-111.99	3
4991	1	10	-111.99	-111.99	3
4992	1	10	-111.99	-111.99	2
4993	1	10	-111.99	-111.99	1
4994	1	10	-111.99	-111.99	2
4995	1	10	-111.99	-111.99	2
4996	1	10	-111.99	-111.99	2
4997	1	10	-111.99	-111.99	2
4998	1	10	-111.99	-111.99	3
4999	1	10	-111.99	-111.99	2
5000	1	10	-111.99	-111.99	2
